sic|sic_name|naics2017
39159901|DIAMOND POINTS, PHONOGRAPH NEEDLES|339910
92119901|FEDERAL COURTS|922110
25120104|ROCKERS: UPHOLSTERED ON WOOD FRAMES|337121
92119900|COURTS, NEC|922110
92119903|STATE COURTS|922110
92119902|LOCAL COURTS|922110
70110201|SKI LODGES|721110
44899902|EXCURSION BOAT OPERATORS|487210
79990402|PING PONG PARLOR|713990
79990403|POOL PARLOR|713990
23610000|GIRLS & CHILDRENS DRESSES, BLOUSES|315210
79990401|BILLIARD PARLOR|713990
55619902|RECREATIONAL VEHICLE PARTS AND ACCESSORIES|441210
51719900|PETROLEUM BULK STATIONS AND TERMINALS, NEC|424710
28190108|SCANDIUM|325998
51719902|PETROLEUM TERMINALS|424710
20210000|CREAMERY BUTTER|311512
28190101|ALKALI METALS: LITHIUM, CESIUM, FRANCIUM, RUBIDIUM|325998
28190100|ELEMENTS|325998
28190103|BROMINE, ELEMENTAL|325998
28190102|ALKALI METALS: SODIUM, POTASSIUM|325180
28190105|FLUORINE, ELEMENTAL|325998
28190104|CALCIUM METAL|325998
28190107|PHOSPHORUS, ELEMENTAL|325998
28190106|IODINE, ELEMENTAL|325998
30690600|RECLAIMED RUBBER & SPECIALTY RUBBER COMPOUNDS|326199
30690601|CHLORINATED RUBBERS, NATURAL|326199
30690602|CUSTOM COMPOUNDING OF RUBBER MATERIALS|326199
30690603|CYCLO RUBBERS, NATURAL|326199
30690604|GUTTA-PERCHA COMPOUNDS|326199
30690605|LATEX, FOAMED|326199
30690606|RECLAIMED RUBBER (REWORKED BY MANUFACTURING PROCES|326199
30690607|RUG BACKING COMPOUNDS, LATEX|326199
34480108|SUNROOMS, PREFABRICATED METAL|332311
20990504|SAUCES, DRY MIXES|311999
20990501|DIPS, EXCEPT CHEESE & SOUR CREAM BASED|311999
20990500|SAUCE, GRAVY, DRESSING & DIP MIXES|311999
20990503|GRAVY MIXES, DRY|311999
20990502|DRESSINGS, SALAD: DRY MIXES|311999
22210902|FUR-TYPE FABRICS, MANMADE FIBER|313210
22210903|JACQUARD WOVEN FABRICS, MANMADE FIBER & SILK|313210
22210900|SPECIALTY BROADWOVEN FABRICS, INCLUDING TWISTED WE|313210
22210901|ELASTIC FABRICS, MANMADE FIBER & SILK|313210
22210906|PARACHUTE FABRICS|313210
22210907|SHANTUNGS, MANMADE FIBER & SILK|313210
22210904|LENO FABRICS, MANMADE FIBER & SILK|313210
22210905|PAPER BROADWOVEN FABRICS|313210
50850110|PAILS, METAL|423840
50850111|PLASTIC BOTTLES, WHOLESALE|423840
22210908|TYPEWRITER RIBBON CLOTH, MANMADE FIBER|313210
27820403|SALES & ORDER BOOKS MANUFACTURING|323111
36489909|ULTRAVIOLET LAMP FIXTURES|335129
36489908|SWIMMING POOL LIGHTING FIXTURES|335129
75349901|REBUILDING AND RETREADING TIRES|326212
75349900|TIRE RETREADING AND REPAIR SHOPS, NEC|326212
34230000|HAND & EDGE TOOLS|332216
55999903|GOLF CART , POWERED|441228
75349905|VULCANIZING TIRES AND TUBES|326212
75349904|TIRE STUDDING AND RESTUDDING|326212
28360500|TOXINS, VIRUSES & SIMILAR SUBSTANCES|325414
28360501|TOXINS|325414
28360502|VENOMS|325414
28360503|VIRUSES|325414
36489905|MINERS LAMPS|335129
36489904|LIGHTING FIXTURES, EXCEPT ELECTRIC: RESIDENTIAL|335129
36489907|SUN TANNING EQUIPMENT, INCL TANNING BEDS|335129
36489906|REFLECTORS FOR LIGHTING EQUIPMENT: METAL|335129
38290313|THEODOLITES|334519
23260200|WORK APPAREL, EXCEPT UNIFORMS|315220
32720318|TERRAZZO PRODUCTS, PRECAST, NEC|327999
28190603|HYDRAZINE|325180
50130000|MOTOR VEHICLE SUPPLIES AND NEW PARTS|423120
38250302|AMPERE-HOUR METERS|334515
20320100|BEANS & BEAN SPROUTS: CANNED, JARRED, ETC|311421
20320101|BEAN SPROUTS: PACKAGED IN CANS, JARS, ETC|311421
20320102|BEANS, BAKED WITH MEAT: PACKAGED IN CANS, JARS, ET|311421
20320103|BEANS, BAKED WITHOUT MEAT: PACKAGED IN CANS, JARS,|311421
20320104|BEANS WITH MEAT: PACKAGED IN CANS, JARS, ETC|311421
20320105|BEANS WITHOUT MEAT: PACKAGED IN CANS, JARS, ETC|311421
50990300|SAFETY EQUIPMENT AND SUPPLIES|423990
50990301|FIRE EXTINGUISHERS, WHOLESALE|423990
39140403|ECCLESIASTICAL WARE, PLATED (ALL METALS)|339910
39140402|CUTLERY, PLATED (ALL METALS)|339910
39140401|CARVING SETS, PLATED (ALL METALS)|339910
39140400|PLATED WARE (ALL METALS)|339910
39140407|SILVERWARE, SILVER PLATED|339910
39140406|LOVING CUPS, PLATED (ALL METALS)|339910
39140405|HOLLOWWARE, PLATED (ALL METALS)|332999
39140404|FLATWARE, PLATED (ALL METALS)|339910
51690503|SEALANTS, WHOLESALE|424690
33560402|NICKEL & NICKEL ALLOY: ROLLING, DRAWING, OR EXTRUD|331491
33560401|NICKEL & NICKEL ALLOY PIPE, PLATES, SHEETS, ETC|331491
33560400|NICKEL|331491
57350202|COMPACT DISCS, RETAIL|443142
57350203|RECORDS|443142
57350200|RECORDS, AUDIO DISCS AND TAPES|443142
57350201|AUDIO TAPES, PRERECORDED|443142
20990101|MAPLE SYRUP|111998
87420303|MERCHANDISING CONSULTANT|541611
20330402|HOMINY: PACKAGED IN CANS, JARS, ETC|311421
20330403|MUSHROOMS: PACKAGED IN CANS, JARS, ETC|311421
23110202|OVERCOATS & TOPCOATS: MENS, YOUTHS,& BOYS|315220
33220000|MALLEABLE IRON FOUNDRIES|331511
51370602|DRESSES|424330
51370603|SKIRTS|424330
39999951|WHISTLES|339999
39999950|FRAMED ARTWORK|339999
20260208|YOGURT, MANUFACTURING|311511
51370604|SUITS: WOMENS, CHILDRENS AND INFANTS|424330
20260204|COTTAGE CHEESE|311511
20260205|FARMERS CHEESE|311511
20260206|KEFIR|311511
20260207|POT CHEESE|311511
20260200|FERMENTED & CULTURED MILK PRODUCTS|311511
20260201|ACIDOPHILUS MILK|311511
20260202|BAKERS CHEESE|311511
20260203|BUTTERMILK, CULTURED|311511
27520800|WRAPPER & SEAL PRINTING, LITHOGRAPHIC|323111
27520801|SEALS, LITHOGRAPHED|323111
27520802|WRAPPERS, LITHOGRAPHED|323111
14990702|BITUMINOUS LIMESTONE QUARRYING|212319
14990703|BITUMINOUS SANDSTONE QUARRYING|212319
14990700|ASPHALT MINING AND BITUMINOUS STONE QUARRYING|212319
14990701|ASPHALT (NATIVE) MINING|212319
37990204|GOLF CARTS, POWERED|336214
37990205|SNOWMOBILES, MANUFACTURING|336214
36340506|HAIR DRYERS, ELECTRIC|335210
44999900|WATER TRANSPORTATION SERVICES, NEC, NEC|532411
28699910|CHLORINATED SOLVENTS|325199
28699911|CHLOROETHYLENES|325199
28699912|CHLOROFORM|325199
28699913|DDT, TECHNICAL|325199
28699914|EMBALMING FLUIDS|325199
28699915|ENZYMES|325199
28699916|ETHERS|325199
28699917|ETHYLENE OXIDE|325199
28699918|FLUORINATED HYDROCARBON GASES|325199
28699919|FREON|325199
51729903|KEROSENE, WHOLESALE|424720
30890308|FITTINGS FOR PIPE, PLASTICS|326122
51459901|CANDY, WHOLESALE|424450
51459900|CONFECTIONERY, NEC|424450
80210108|PROSTHODONTIST|621210
51459902|CHEWING GUM|424450
20460400|CORN MILLING BY-PRODUCTS|311221
20460401|GLUTEN FEED|311221
20460402|GLUTEN MEAL|311221
20460403|HYDROL|311221
20460404|STEEPWATER CONCENTRATE|311221
36410202|FLASHLIGHT BULBS, PHOTOGRAPHIC|335110
80210100|SPECIALIZED DENTAL PRACTITIONERS|621210
80210101|DENTAL SURGEON|621210
79970504|TENNIS CLUB, MEMBERSHIP|713910
79970501|HANDBALL CLUBS, MEMBERSHIP|713910
79970500|INDOOR/OUTDOOR COURT CLUBS|713910
79970503|SQUASH CLUB, MEMBERSHIP|713910
79970502|RACQUETBALL CLUB, MEMBERSHIP|713910
20450112|PIZZA MIXES, FROM PURCHASED FLOUR|311824
51729902|FUEL OIL|424720
22210407|POLYETHYLENE BROADWOVEN FABRICS|313210
44999902|CANAL OPERATION|488310
38270114|PHOTOTHEODOLITES|333314
24991304|SAWDUST, REGROUND|321999
24991305|WOOD FLOUR|321999
38270115|SIGHTING AND FIRE CONTROL EQUIPMENT, OPTICAL|333314
24991300|MULCH OR SAWDUST PRODUCTS, WOOD|321999
24991301|BRIQUETTES, SAWDUST OR BAGASSE: NONPETROLEUN BINDE|321999
24991302|LOGS OF SAWDUST & WOOD PARTICLES, PRESSED|321999
24991303|MULCH, WOOD & BARK|321999
76290101|HEARING AID REPAIR|811211
51220000|DRUGS, PROPRIETARIES AND SUNDRIES|424210
26310201|INNERSOLE BOARD|322130
75199900|UTILITY TRAILER RENTAL, NEC|532120
75199901|TRAILER RENTAL|532120
75199902|TRAVEL, CAMPING OR RECREATIONAL TRAILER RENTAL|532120
75199903|MOBILE OFFICES AND COMMERCIAL UNITS RENTAL|532120
78120202|VIDEO TAPE PRODUCTION|512110
78120200|VIDEO PRODUCTION|512110
78120201|MUSIC VIDEO PRODUCTION|512110
38410204|COMEAL MICROSCOPES|339112
32719909|BLOCKS, CONCRETE: LANDSCAPE OR RETAINING WALL|327331
38410205|CYSTOSCOPES|339112
20929910|SHRIMP, FRESH: PREPARED|311710
27590903|TICKETS: PRINTING, NSK|323111
07230406|FRUIT SORTING SERVICES|115114
72219904|SCHOOL PHOTOGRAPHER|541921
72219905|TRANSIENT PHOTOGRAPHER|541921
72219902|PASSPORT PHOTOGRAPHER|541921
72219903|PHOTOGRAPHER, STILL OR VIDEO|541921
72219900|PHOTOGRAPHIC STUDIOS, PORTRAIT, NEC|541921
72219901|HOME PHOTOGRAPHER|541921
23949903|CONVERTIBLE TOPS, CANVAS OR BOAT: FROM PURCHASED M|314910
58130201|CABARET|722410
58130200|NIGHT CLUBS|722410
58130203|Comedy Club|722410
58130202|DISCOTHEQUE|722410
28619902|NAVAL STORES, WOOD & GUM|325194
28619901|CHARCOAL, EXCEPT ACTIVATED|325194
28619900|GUM & WOOD CHEMICALS, NEC|325194
92299900|PUBLIC ORDER AND SAFETY, NEC, NEC|922190
49390101|COMBINATION UTILITIES, NEC|221210
92299902|EMERGENCY MANAGEMENT OFFICE, GOVERNMENT|922190
92299903|PUBLIC SAFETY BUREAU, GOVERNMENT|922190
27820102|INVENTORY BLANKBOOKS|323111
27820103|LEDGERS & LEDGER SHEETS|323111
27820100|LEDGER, INVENTORY & ACCOUNT BOOKS|323111
27820101|ACCOUNT BOOKS|323111
23949906|TENTS: MADE FROM PURCHASED MATERIALS|314910
27820104|RECORD ALBUMS|323111
22549901|DYEING & FINISHING KNIT UNDERWEAR|313310
27520701|SCHEDULES, TRANSPORTATION: LITHOGRAPHED|323111
23710103|CAPS, FUR|315280
76992003|RAILROAD CAR CUSTOMIZING|811310
76992002|OFFICE EQUIPMENT AND ACCESSORY CUSTOMIZING|811310
76992001|ANTIQUE REPAIR AND RESTORATION, EXCEPT FURNITURE, |811310
76992000|CUSTOMIZING SERVICES|811310
26780204|TABLETS, CORRESPONDENCE TYPE: MADE FROM PURCHASED |322230
36740110|ZENER DIODES|334413
34650000|AUTOMOTIVE STAMPINGS|336370
87420504|NEW BUSINESS START-UP CONSULTANT|541611
10110200|IRON ORE PREPARATION|212210
35370218|TRUCKS: FREIGHT, BAGGAGE, ETC: INDUSTRIAL, EXCEPT |333924
23710104|COATS, FUR|315280
35550402|PHOTOENGRAVING MACHINES|333244
35999919|WATER LEAK DETECTORS|333999
35999918|TIES, FORM: METAL|333999
23390203|SHORTS (OUTERWEAR): WOMENS, MISSES,& JUNIORS|315240
23390202|KNICKERS: WOMENS, MISSES & JUNIORS|315240
23390201|CULOTTES: WOMENS, MISSES & JUNIORS|315240
23390200|WOMENS & MISSES CULOTTES, KNICKERS & SHORTS|315240
26719906|WAXED PAPER: MADE FROM PURCHASED MATERIAL|322220
26719907|WRAPPING PAPER, WATERPROOF OR COATED|322220
26719904|RESINOUS IMPREGNATED PAPER FOR PACKAGING|322220
26719905|THERMOPLASTIC COATED PAPER FOR PACKAGING|322220
26719902|PAPER, COATED OR LAMINATED FOR PACKAGING|322220
26719903|PLASTIC FILM, COATED OR LAMINATED FOR PACKAGING|322220
26719900|PAPER: COATED & LAMINATED PACKAGING, NEC|322220
26719901|BREAD WRAPPERS, WAXED OR LAMINATED: PURCHASED MATE|322220
61110000|FEDERAL AND FEDERALLY SPONSORED CREDIT AGENCIES|522292
23710105|HATS, FUR|315280
49530204|STREET REFUSE SYSTEMS|562219
49530203|RUBBISH COLLECTION AND DISPOSAL|562219
49530202|LIQUID WASTE, COLLECTION AND DISPOSAL|562219
49530201|GARBAGE, COLLECTING, DESTROYING AND PROCESSING|562219
49530200|REFUSE COLLECTION AND DISPOSAL SERVICES|562219
38240209|PRODUCTION COUNTERS|334514
14110304|VOLCANIC ROCK, DIMENSION-QUARRYING|212311
14110302|GABBRO, DIMENSION-QUARRYING|212311
14110303|TRAP ROCK, DIMENSION-QUARRYING|212311
14110300|IGNEUS DIMENSION STONE|212311
14110301|BASALT, DIMENSION-QUARRYING|212311
34940101|COUPLINGS, EXCEPT PRESSURE & SOIL PIPE|332919
02140100|GOATS, AGRICULTURAL SERVICES|112420
02140101|GOAT FARM|112420
79290108|MUSICIAN|711130
79290109|ORCHESTRAS OR BANDS, NEC|711130
36790102|COMMUTATORS, ELECTRONIC|334419
20999907|COCONUT, DESICCATED & SHREDDED|311999
36790100|ELECTRONIC CIRCUITS|334418
36790101|ATTENUATORS|334417
79290102|CLASSICAL MUSIC GROUPS OR ARTISTS|711130
79290103|COUNTRY MUSIC GROUPS OR ARTISTS|711130
51729901|CRUDE OIL|424720
20999909|HONEY, STRAINED & BOTTLED|311999
79290106|GOSPEL SINGERS|711130
79290107|JAZZ MUSIC GROUP OR ARTIST|711130
36790108|RECTIFIERS, ELECTRONIC, MANUFACTURING|334417
36790109|RHEOSTATS FOR ELECTRONIC END PRODUCTS|334419
59410102|FISH FINDERS AND OTHER ELECTRONIC FISHING EQUIPMEN|451110
79330000|BOWLING CENTERS|713950
59410100|FISHING EQUIPMENT, RETAIL|451110
59410101|BAIT AND TACKLE|451110
17930101|GLASS & GLAZING WORK|238150
25210100|WOOD OFFICE CHAIRS, BENCHES & STOOLS:|337211
51820102|WINE COOLERS, ALCOHOLIC|424820
51370102|FUR CLOTHING, WOMENS AND CHILDRENS|424330
32720610|SEWER PIPE, CONCRETE|327332
38420200|COTTON AND COTTON APPLICATORS|339113
62310000|SECURITY AND COMMODITY EXCHANGES|523210
22111209|LENO FABRICS, COTTON|313210
20829905|PORTER (ALCOHOLIC BEVERAGE)|312120
20829902|BEER (ALCOHOLIC BEVERAGE)|312120
20829903|LIQUORS, MALT|312120
20829900|MALT BEVERAGES, NEC|312120
20829901|ALE (ALCOHOLIC BEVERAGE)|312120
22111203|BUNTING CLOTHS|313210
22111202|BROCADE, COTTON|313210
22111201|BOOK CLOTH|313210
22111200|DECORATIVE TRIM & SPECIALTY FABRICS, INCLUDING TWI|313210
22111207|HICKORY STRIPES, COTTON|313210
22111206|CHINTZ, COTTON|313210
22111205|CHENILLES, TUFTED TEXTILE|313210
22111204|CHAMBRAYS|313210
50320000|BRICK, STONE AND RELATED MATERIAL|423320
17990802|LEAD BURNING|238390
17990800|DECONTAMINATION SERVICES|238910
17990801|ASBESTOS REMOVAL & ENCAPSULATION|562910
39991104|RAILROAD MODELS, EXCEPT TOY|339999
39991100|MODELS, EXCEPT TOY|339999
39991101|AIRPLANE MODELS, EXCEPT TOY|339999
22110000|BROADWOVEN FABRIC MILLS, COTTON|313210
39991103|MODELS, GENERAL, EXCEPT TOY|339999
33129905|HOOPS, IRON & STEEL|331110
33129904|FORGINGS, IRON & STEEL|331110
33150309|WIRE, STEEL: INSULATED OR ARMORED|331222
33129906|IRON & STEEL PRODUCTS, HOT-ROLLED|331221
33129901|AXLES, ROLLED OR FORGED: MADE IN STEEL MILLS|331221
33129900|BLAST FURNACES & STEEL MILLS, NEC|331221
33129903|FENCE POSTS, IRON & STEEL|331221
33129902|ELECTROMETALLURGICAL STEEL|331221
33150303|CABLE, STEEL: INSULATED OR ARMORED|332618
33150302|BASKETS, STEEL WIRE|331222
33150301|BARBED & TWISTED WIRE|332618
33150300|WIRE & FABRICATED WIRE PRODUCTS|332618
87139901|PHOTOGRAMMETRIC ENGINEERING|541360
87139900|SURVEYING SERVICES, NEC|541360
33150305|WELDED STEEL WIRE FABRIC|331222
33150304|HANGERS (GARMENT), WIRE|332618
28990201|ACID RESIST, FOR ETCHING|325510
28990206|STEARIC ACID|325510
26720000|PAPER: COATED & LAMINATED|322220
28990204|MARGARIC ACID|325510
08310104|GUM GATHERING|113210
28990205|RED OIL (OLEIC ACID)|325510
22980000|CORDAGE & TWINE|314994
51360401|APPAREL BELTS, MENS AND BOYS|424320
36359901|CARPET SHAMPOOER|335210
36359900|HOUSEHOLD VACUUM CLEANERS, NEC|335210
36359903|ELECTRIC SWEEPER|335210
36359902|ELECTRIC BROOM|335210
38240208|PREDETERMINING COUNTERS|334514
28419901|DETERGENTS, SYNTHETIC ORGANIC OR  INORGANIC ALKALI|325611
28419900|SOAP & OTHER DETERGENTS, NEC|325611
28419903|GLYCERIN, CRUDE OR REFINED: FROM FATS|325611
28419902|DISHWASHING COMPOUNDS|325611
73730202|OFFICE COMPUTER AUTOMATION SYSTEMS INTEGRATION|541512
28419904|SCOURING COMPOUNDS|325611
73730200|SYSTEMS INTEGRATION SERVICES|541512
28419906|TEXTILE SOAP|325611
51360405|UMBRELLAS, MENS AND BOYS|424320
50210110|THEATER SEATS|442110
51360404|NECKWEAR, MENS AND BOYS|424320
22410405|BRAIDS, TUBULAR NYLON OR PLASTIC|313210
22410404|BRAIDS, TEXTILE|313210
22410407|SPINDLE BANDING|313210
22410406|GIMPS|313210
22410401|APPAREL WEBBING|313210
22410400|WEBBING, BRAIDS & BELTING|313210
22410403|BINDINGS, TEXTILE|313210
22410402|BELTINGS, WOVEN OR BRAIDED|313210
28510103|MARINE PAINTS|325510
22410409|WEBBING, WOVEN|313210
22410408|STRAPPING WEBS|313210
72419902|BARBER SHOP SELLING WIGS|812111
72419903|HAIR STYLIST, MEN|812111
38290200|GEOPHYSICAL AND METEOROLOGICAL TESTING EQUIPMENT|334519
38290201|ACTINOMETERS, METEOROLOGICAL|334519
38290202|BAROGRAPHS|334519
38290203|BAROMETERS, MERCURY AND ANEROID TYPES|334519
24110101|HANDLE BOLTS, WOOD: HEWN|113310
24110100|WOODEN BOLTS, HEWN|113310
24110103|SHINGLE BOLTS, WOOD: HEWN|113310
24110102|HEADING BOLTS, WOOD: HEWN|113310
38290208|HYGROMETERS, EXCEPT INDUSTRIAL PROCESS TYPE|334519
38290209|MAGNETOMETERS|334519
60119900|FEDERAL RESERVE BANKS, NEC|521110
37289911|SEAT EJECTOR DEVICES, AIRCRAFT|336413
37289910|REFUELING EQUIPMENT, FOR  USE IN FLIGHT, AIRPLANE|336413
37280305|DIVE BRAKES, AIRCRAFT|336413
50990600|MUSICAL INSTRUMENTS|423990
48410000|CABLE AND OTHER PAY TELEVISION SERVICES|515210
33160000|COLD FINISHING OF STEEL SHAPES|331222
80699901|CHILDRENS HOSPITAL|622110
75399902|AUTOMOTIVE TURBOCHARGER AND BLOWER REPAIR|811118
75399903|FUEL SYSTEM REPAIR, MOTOR VEHICLE|811118
75399900|AUTOMOTIVE REPAIR SHOPS, NEC, NEC|811118
75399901|AUTOMOTIVE AIR CONDITIONING REPAIR|811118
75399906|TRAILER REPAIR|811118
75399907|TUNE-UP SERVICE, AUTOMOTIVE|811118
75399904|MACHINE SHOP, AUTOMOTIVE|811118
50930200|METAL SCRAP AND WASTE MATERIALS|423930
23370102|SKIRTS, SEPARATE: WOMENS, MISSES &  JUNIORS|315240
23370103|SUITS: WOMENS, MISSES & JUNIORS|315240
23370100|WOMENS & MISSES SUITS & SKIRTS|315240
23370101|PANTSUITS: WOMENS, MISSES & JUNIORS|315240
61530300|INSTALLMENT PAPER|522298
61530301|BUYING OF INSTALLMENT NOTES|522298
35490000|METALWORKING MACHINERY, NEC|333519
36510202|VIDEO CAMERA-AUDIO RECORDERS, HOUSEHOLD USE|334310
80699905|ORTHOPEDIC HOSPITAL|622310
32920504|TUBING, ASBESTOS|327999
32920503|PRESSURE PIPE, ASBESTOS CEMENT|327999
32920502|DUCTS, ASBESTOS CEMENT|327999
32920501|CONDUITS, ASBESTOS CEMENT|327999
32920500|TUBING & PIPING, ASBESTOS & ASBESTOS CEMENT|327999
61410106|PERSONAL FINANCE LICENSED LOAN COMPANIES, SMALL|522291
57319908|TAPE RECORDERS AND PLAYERS|443142
57319909|TELEVISION SETS, RETAIL|443142
61410103|FINANCING: AUTOMOBILES, FURNITURE, ETC,NOT A DEPOS|522291
61410102|CONSUMER FINANCE COMPANIES|522291
61410101|AUTOMOBILE LOANS, INCLUDING INSURANCE|522291
61410100|AUTOMOBILE AND CONSUMER FINANCE COMPANIES|522291
57319902|CONSUMER ELECTRONIC EQUIPMENT, NEC|443142
57319903|HIGH FIDELITY STEREO EQUIPMENT|443142
57319900|RADIO, TELEVISION & ELECTRONIC STORES, NEC|443142
57319901|AUTOMOTIVE SOUND EQUIPMENT|441310
57319906|RADIOS, RECEIVER TYPE|443142
57319907|RADIOS,TWO-WAY,CITIZENS BAND,WEATHER,SHORT-WAVE,ET|443142
57319904|MARINE RADIOS AND RADAR EQUIPMENT|443142
20649907|FUDGE (CANDY)|311352
28730101|AMMONIA LIQUOR|325311
28730100|AMMONIA & AMMONIUM SALTS|325311
28730103|ANHYDROUS AMMONIA|325311
28730102|AMMONIUM NITRATE, AMMONIUM SULFATE|325311
73810104|PROTECTIVE SERVICES, GUARD|561612
73810105|SECURITY GUARD SERVICE|561612
73810102|BURGLARY PROTECTION SERVICE|561612
73810103|GUARD DOG RENTAL|561612
73810100|GUARD SERVICES|561612
73810101|ARMORED CAR SERVICES|561613
32720321|TILE, PRECAST TERRAZZO OR CONCRETE|327999
32720320|TIES, RAILROAD: CONCRETE|327390
55519900|BOAT DEALERS, NEC|441222
20790000|SHORTENING, MARGARINE & EDIBLE OILS, NEC|311225
73499901|CHEMICAL CLEANING SERVICES|561790
73499900|BUILDING CLEANING & MAINTENANCE SVCS, NEC, NEC|561790
73499903|MAID SERVICES, CONTRACT OR FEE BASIS|238990
73499902|CLEANING SERVICE, INDUSTRIAL OR COMMERCIAL|238990
73499905|WINDOW BLIND CLEANING SERVICES|238990
73499904|TELEPHONE BOOTH CLEANING AND MAINTENANCE|238990
73499907|PROPERTY MAINTENANCE|238990
73499906|WINDOW CLEANING|561790
47319900|FREIGHT TRANSPORTATION ARRANGEMENT, NEC|488510
26210909|INSULATION SIDING, PAPER|322299
21419901|TOBACCO REDRYING|312230
35890304|WATER FILTERS AND SOFTENERS, HOUSEHOLD TYPE|333318
39310211|VIOLINS AND PARTS|339992
39310210|VIOLAS AND PARTS|339992
39310212|ZITHERS AND PARTS|339992
50740301|PIPE AND BOILER COVERING|423720
50740300|PLUMBING FITTINGS AND SUPPLIES|423720
50740303|PLUMBERS BRASS GOODS AND FITTINGS|423720
50740302|PIPES AND FITTINGS, PLASTIC|423720
50740305|STEAM FITTINGS|423720
50740304|PLUMBING AND HEATING VALVES|423720
50849910|RECAPPING MACHINERY, FOR TIRES|423830
50849911|ROBOTS, INDUSTRIAL|423830
30210000|RUBBER & PLASTICS FOOTWEAR|316210
13810000|DRILLING OIL AND GAS WELLS|213111
87330100|NONCOMMERCIAL BIOLOGICAL RESEARCH ORGANIZATION|541715
87330101|BACTERIOLOGICAL RESEARCH|541715
87330102|BIOTECHNICAL RESEARCH, NONCOMMERCIAL|541714
87330103|MEDICAL RESEARCH|541715
51691200|ALCOHOLS AND ANTI-FREEZE COMPOUNDS|424690
22990504|LINEN FABRICS|313220
50649907|PERCOLATORS|423720
22960302|FABRIC FOR REINFORCING FUEL CELLS|313220
50510220|STEEL DECKING|423510
38279920|REFLECTORS, SEARCHLIGHT|333314
79991114|PARACHUTE TRAINING, FOR PLEASURE|611699
51120102|PENS AND/OR PENCILS|424120
51120103|WRITING INK|424120
51120100|WRITING INSTRUMENTS AND SUPPLIES|424120
51120101|MARKING DEVICES|424120
50390000|CONSTRUCTION MATERIALS|423390
20959904|FREEZE-DRIED COFFEE|311920
20959905|INSTANT COFFEE,|311920
20959902|COFFEE ROASTING (EXCEPT BY WHOLESALE GROCERS)|311920
20959903|COFFEE, GROUND: MIXED WITH GRAIN OR CHICORY|311920
20959900|ROASTED COFFEE, NEC|311920
20959901|COFFEE EXTRACTS|311920
92239902|HONOR CAMP, GOVERNMENT|922140
92239903|HOUSE OF CORRECTION, GOVERNMENT|922140
92239900|CORRECTIONAL INSTITUTIONS, NEC|922140
92239901|DETENTION CENTER, GOVERNMENT|922140
92239906|PRISON FARM, GOVERNMENT|922140
92239907|PRISON, GOVERNMENT|922140
92239904|JAIL, GOVERNMENT|922140
92239905|PENETENTIARY, GOVERNMENT|922140
92239908|REFORMATORY, GOVERNMENT|922140
72619902|FUNERAL DIRECTOR|812210
72619903|FUNERAL HOME|812210
60219901|NATIONAL TRUST COMPANIES WITH DEPOSITS, COMMERCIAL|522110
60219900|NATIONAL COMMERCIAL BANKS, NEC|522110
72619904|FUNERAL ESCORT SERVICE|812210
32720100|LIQUID CATCH BASINS, TANKS & COVERS: CONCRETE|327390
32720103|SEPTIC TANKS, CONCRETE|327390
32720102|MANHOLE COVERS OR FRAMES, CONCRETE|327390
02140102|GOATS MILK PRODUCTION|112420
32720104|TANKS, CONCRETE|327390
34829905|PELLETS & BBS, PISTOL & AIR RIFLE AMMUNITION|332992
72990203|TURKISH BATH|812990
72990202|STEAM BATH|812990
72990201|MASSAGE PARLOR|812990
72990200|MASSAGE PARLOR AND STEAM BATH SERVICES|812990
34919906|REGULATORS (STEAM FITTINGS)|332911
38220606|SURFACE BURNER CONTROLS, TEMPERATURE|334512
28510302|WOOD FILLERS OR SEALERS|325510
22110811|PONGEE, COTTON|313210
34829906|PERCUSSION CAPS, FOR AMMUNITION OF 30 MM AND BELOW|332992
